name,ratings,prices,aminities,location,description,City
"The Nile Ritz-Carlton, Cairo",4.5,"EGP 22,318",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Nightclub / DJ,Babysitting,Children's playground,Paid private parking on-site,Wifi,Paid internet,Hot bath,Pool / beach towels,Outdoor pool,Fitness / spa changing rooms,Sauna,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Happy hour,Kid-friendly buffet,Kids' meals,Outdoor dining area,Snack bar,Special diet menus,Poolside bar,Rooftop bar,Children Activities (Kid / Family Friendly),Highchairs available,Airport transportation,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Body wrap,Couples massage,Facial treatments,Foot bath,Foot massage,Full body massage,Hammam,Hand massage,Head massage,Light therapy,Manicure,Massage,Massage chair,Neck massage,Pedicure,Salon,Steam room,Rooftop terrace,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Outdoor fireplace,Outdoor furniture,Shops,Sun umbrellas,ATM on site,Butler service,Doorperson,First aid kit,Umbrella,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Shoeshine,Allergy-free room,Blackout curtains,Air conditioning,Desk,Housekeeping,Coffee / tea maker,Flatscreen TV,Bath / shower,Bathrobes,Private balcony,Room service,Safe,Telephone,VIP room facilities,Wardrobe / wardrobe,Clothes rack,Wake-up service / alarm clock,Minibar,Refrigerator,Electric kettle,Hair dryer,City view,Landmark view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","1113 Corniche El Nil, Cairo 11221 Egypt","The Nile Ritz-Carlton, Cairo occupies the most iconic location in Cairo, Egypt along the Nile River with views of old and new Egypt. It carries a rich legacy, long-celebrated as an icon of luxury within the city. Views are unmatched, encompassing Tahrir Square and the Egyptian Museum, whilst guests are immersed in the diversity of the Egyptian culture, and treated to the service of Kings.",Cairo
Tolip El Galaa Hotel Cairo,3.5,"EGP 2,194",",Free parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Coffee shop,Pets Allowed ( Dog / Pet Friendly ),Airport transportation,Conference facilities,Valet parking,Wifi,Hot bath,Pool / beach towels,Adult pool,Outdoor pool,Fitness / spa changing rooms,Sauna,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary welcome drink,Outdoor dining area,Banquet room,Meeting rooms,Spa,BBQ facilities,Baggage storage,Concierge,Currency exchange,Non-smoking hotel,Outdoor furniture,Sun umbrellas,ATM on site,First aid kit,24-hour check-in,24-hour front desk,Express check-in / check-out,Private check-in / check-out,Laundry service,Blackout curtains,Soundproof rooms,Bathrobes,Air conditioning,Desk,Fireplace,Housekeeping,Private balcony,Room service,Safe,Seating area,Sofa,Telephone,Wardrobe / wardrobe,Bottled water,Clothes rack,Private bathrooms,City view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","40 El Orouba Street Heliopolis, Cairo 11511 Egypt","Everyone needs a place to lay their weary head. For travellers visiting Cairo, Tolip El Galaa Hotel Cairo is an excellent choice for rest and rejuvenation. Well-known for its family-friendly environment and proximity to great restaurants and attractions, Tolip El Galaa Hotel Cairo makes it easy to enjoy the best of Cairo.Guest rooms offer air conditioning, and Tolip El Galaa Hotel Cairo makes getting online easy as free wifi is available.You can also take advantage of some of the amenities offered by the hotel, including 24 hour front desk, room service, and a concierge. In addition, guests can enjoy a pool and an on-site restaurant during their visit. As an added convenience, there is free parking available to guests.Given the close proximity of popular landmarks, such as St. Mark's Coptic Orthodox Church (1.3 mi) and Saqqara (Sakkara) Pyramids (1.3 mi), guests of Tolip El Galaa Hotel Cairo can easily experience some of Cairo's most well known attractions.If you like barbeque restaurants, Tolip El Galaa Hotel Cairo is conveniently located near Abou Shakra, Studio Masr, and Qasr Abou Atallah For BBQ.Best of all, Tolip El Galaa Hotel Cairo makes it easy to experience many great Cairo attractions like Manial Palace Museum, Museum of Islamic Arts, and Abdeen Palace Museum, which are some popular history museums.Whether you’re travelling for business, pleasure or both, Tolip El Galaa Hotel Cairo is sure to make your visit to Cairo one worth remembering.",Cairo
Villa Belle Epoque,4.0,"EGP 5,166",",Free parking,Free High Speed Internet (WiFi),Pool,Restaurant,Airport transportation,Business Centre with Internet Access,Hammam,Baggage storage,Street parking,Wifi,Pool / beach towels,Outdoor pool,Breakfast in the room,Special diet menus,Shuttle bus service,Concierge,Newspaper,Non-smoking hotel,Sun terrace,24-hour front desk,Private check-in / check-out,Dry cleaning,Laundry service,Ironing service,Soundproof rooms,Air conditioning,Housekeeping,Private balcony,Room service,Safe,Bottled water,Bridal suite,Non-smoking rooms,Suites","63 Street 13, Villa Maadi, Cairo 11511 Egypt","Situated in the heart of Maadi, Villa Belle Époque allows visitors to relive the comfort and elegance of a bygone era while enjoying every modern amenity.",Cairo
Swiss Inn Hotel,4.0,"EGP 1,385",",Street parking,Free High Speed Internet (WiFi),Hot bath,Free breakfast,Airport transportation,Salon,Baggage storage,Currency exchange,Wifi,Bar / lounge,Restaurant,Breakfast buffet,Car hire,Non-smoking hotel,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Soundproof rooms,Air conditioning,Housekeeping,Room service,Safe,Extra long beds,Bath / shower,Complimentary toiletries,Seating area,Telephone,Iron,Wake-up service / alarm clock,Non-smoking rooms,Suites,Smoking rooms available","7 El Hegaz Street Gezeera Met Okba, El Agouza, Mısır, Cairo 11511 Egypt","3 star hotel in the heart of Cairo Egypt, 30 min to the pyramids. 47 air conditioned rooms with power shower in private bathroom. Restaurant, bar, laundry, free wireless internet and conference room. Free airport pick up. also we have 3 private restaurants Deals-Rouge-Almaz",Cairo
Arabella Residence,4.5,"EGP 2,020",",Free parking,Free High Speed Internet (WiFi),Hot bath,Breakfast available,Children Activities (Kid / Family Friendly),Airport transportation,Baggage storage,Concierge,Wifi,Breakfast in the room,Non-smoking hotel,Dry cleaning,Laundry service,Air conditioning,Housekeeping,Room service,Kitchenette,Minibar,Bath / shower,Non-smoking rooms,Suites,Family rooms","201 Gamal Abdel Nasser, Cairo 11511 Egypt","Set 500m from Arabella Plaza, 10 minutes from Cairo Festival City Mall, this Aparthotel and Suites offers free WiFi. The property is located 1.3 km (2 min) from German University in Cairo, 9 km (10 min)from American University in Cairo. At the hotel every room comes with a seating area, a dining area and a bathroom with a hot tub in some rooms . Every room includes air conditioning and heating system",Cairo
Havana Hotel Cairo,4.0,"EGP 1,511",",Free High Speed Internet (WiFi),Free breakfast,Darts,Airport transportation,Business Centre with Internet Access,Baggage storage,Concierge,24-hour front desk,Wifi,Bar / lounge,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Currency exchange,Newspaper,Non-smoking hotel,ATM on site,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Air conditioning,Room service,Safe,Telephone,Minibar,Flatscreen TV,Bath / shower,Hair dryer,Non-smoking rooms,Family rooms,Smoking rooms available","26 Syria St Mohandseen, Cairo 11511 Egypt","3 star hotel in the heart of Cairo Egypt, 30 min to the pyramids. 25 air conditioned rooms with power shower in private bathroom. Restaurant, bar, coffee are available 24 hours, laundry, free wireless internet and conference room. Free airport pick up.",Cairo
Lotus Hotel,3.5,EGP 446,",Free High Speed Internet (WiFi),Free breakfast,Children Activities (Kid / Family Friendly),Pets Allowed ( Dog / Pet Friendly ),Airport transportation,Concierge,Non-smoking hotel,Dry cleaning,Wifi,Bar / lounge,Restaurant,Shuttle bus service,Laundry service,Air conditioning,Room service,Non-smoking rooms,Family rooms,Smoking rooms available","12 Talat Harb down town City Centre, Cairo 11511 Egypt","HOTEL located at down town City Centre. Walking distance to Egyptian Museum, Metro Station, Nile River, Shopping & all kinds of entertainments.",Cairo
The Gabriel Hotel,4.0,"EGP 3,640",",Valet parking,Free High Speed Internet (WiFi),Pool,Free breakfast,Nightclub / DJ,Babysitting,Airport transportation,Conference facilities,Wifi,Bar / lounge,Restaurant,Breakfast available,Poolside bar,Banquet room,Salon,24-hour security,Baggage storage,Concierge,Shops,ATM on site,Doorperson,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Soundproof rooms,Bathrobes,Air conditioning,Desk,Room service,Minibar,Flatscreen TV,Bath / shower,Safe,Seating area,Telephone,Bottled water,Iron,Laptop safe,Wake-up service / alarm clock,iPod docking station,Complimentary toiletries,Hair dryer,Non-smoking rooms,Suites,Smoking rooms available","Autostrad Road, Sun City Mall, Masaken Sheraton, Cairo 99999 Egypt","Situated in one of Cairo's affluent districts- Heliopolis, The Gabriel's design is inspired by classical era and is decorated with warm colours. It offers modern accommodation with free Wi-Fi, an outdoor pool and a retail arcade.The rooms and suites at The Gabriel feature luxurious furnishings and are fitted with Egyptian cotton bedding. Each has a seating area with a flat-screen TV, Bose sound system and a wardrobe. The bathroom is fitted with designer amenities.Salt Restaurant and Bar is a gourmet restaurant that serves Mediterranean cuisine prepared with finest fresh local and Mediterranean ingredients combined with spices and herbs. Room service is available 24 hours.The Gabriel is attached to SunCity Mall, home of many international and local retail brands,variety of food and beverage outlets, a bowling center, multi language Cinemas and many more activities for the entire family. The famous Baron Palace is only 3 km away while Cairo International Airport is 5 km drive away. Private parking is possible on site.",Cairo
TOLIP Family Park Hotel,3.0,"EGP 1,728",",Free parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Billiards,Airport transportation,Meeting rooms,Secured parking,Internet,Hot bath,Pool / beach towels,Outdoor pool,Fitness / spa changing rooms,Sauna,Restaurant,Snack bar,Special diet menus,Spa,Hammam,Massage,Baggage storage,Non-smoking hotel,Outdoor furniture,Shared lounge / TV area,Sun terrace,Sun umbrellas,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Air conditioning,Housekeeping,Private balcony,Room service,Iron,Non-smoking rooms,Suites","Km 26, Cairo suez rd.,Beside Family Park, Cairo 2425 Egypt","The stay was very bad Although we were more than friends, we were exposed to a disaster that did not happen in a hotel A sperm worker named Nour asks to dress in a strange way, which is really a disaster. Are hotels not good in selection or training? The girl used to treat us as if we were in my coffee. Actually, she has a bottle of water for her. She wishes for sugar. She wishes for a market price. I am really sad. All of this can be accepted, but entering the room takes many things of ours. This is a disaster. Once again at the hotel",Cairo
New Star Zamalek Hotel,3.5,"EGP 1,056",,"34 B Yehia Ibrahim St. Zamalek, Cairo Egypt","The location was great, but there isn't much else to recommend. The rooms weren't dirty and breakfast was great, but despite requesting a single larger bed upon making the reservation, we were given two twin size beds. One of the beds was broken to the point of being basically unusable. At one point, they cleaned our room and they put wet sheets on our bed. It took a lot of work to get dry sheets from the front desk, as they seemed completely uninterested in helping us, and then we had to remake our now wet bed. Not only that, I think someone smoked in our room while cleaning it. The lobby constantly smelled strongly of cheap perfume covering up cigarette smoke. And you won't be able to sleep in as there is a school that meets outside and children chanting and a drum beating to march them to school. The value is good for location and breakfast, but I wouldn't stay here again.…",Cairo
"InterContinental Citystars Cairo, an IHG Hotel",4.5,"EGP 6,177",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Casino and Gambling,Nightclub / DJ,Kids stay free,Wifi,Hot bath,Outdoor pool,Heated pool,Fitness / spa changing rooms,Fitness classes,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Kid-friendly buffet,Swimup bar,Poolside bar,Babysitting,Kids club,Airport transportation,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Massage,Salon,Steam room,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Shops,ATM on site,Butler service,Doorperson,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Shoeshine,Allergy-free room,Blackout curtains,Air conditioning,Additional bathroom,Housekeeping,Interconnected rooms available,Minibar,Flatscreen TV,Private balcony,Room service,Safe,VIP room facilities,Iron,Refrigerator,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Omar Ibn El Khattab Street Heliopolis, Cairo 11737 Egypt","Explore Cairo's heritage amidst modern luxuries and stay at the five-star InterContinental Citystars Cairo hotel in Cairo's Heliopolis, next to Stars Centre Mall. Relax in grand rooms with beautiful furnishings and views. Indulge at our 10 exquisite restaurants and bars. Need event space? Our private meeting rooms and Egypt's largest ballroom will satisfy your requirements. Our concierge gladly arranges private tours of the nearby Cairo Citadel, the Pyramids, and soon, The Grand Egyptian Museum.",Cairo
