Al Nabila Cairo Hotel,3.0,,,"4 Gameat el-Dowal el-Arabiya Street, Cairo 11511 Egypt","If you’re looking for a hotel in Cairo, look no further than Al Nabila Cairo Hotel.For those interested in checking out popular landmarks while visiting Cairo, Al Nabila Cairo Hotel is located a short distance from Citadel (Al-Qalaa) (1.4 mi) and Zamalek (Gezira Island) (1.7 mi).Rooms at Al Nabila Cairo offer air conditioning and a minibar providing exceptional comfort and convenience.Room service and a concierge are some of the conveniences offered at this hotel. A pool and a lounge will also help to make your stay even more special.While visiting Cairo, you may want to try some falafel at one of the nearby restaurants, such as Felfela, Naguib Mahfouz Cafe, or Abou el-Sid.Looking to explore? Then look no further than Mosque of Al-Azhar (1.0 mi) and Sharia Al Mu'izz Li-Din Allah (0.9 mi), which are some popular Cairo attractions – all conveniently located within walking distance of the hotel.The staff at Al Nabila Cairo Hotel looks forward to serving you during your upcoming visit."
Royal Marshal Hotel,3.0,"EGP 1,683",,"4A El Khalifa El Maamoun Street Heliopolis, Cairo 11511 Egypt","If you’re looking for a budget friendly hotel in Cairo, look no further than Royal Marshal Hotel.For those interested in checking out popular landmarks while visiting Cairo, Royal Marshal Hotel is located a short distance from Heliopolis (1.7 mi) and St. Mark's Coptic Orthodox Church (1.8 mi).You’ll enjoy relaxing rooms that offer air conditioning and a minibar, and you can stay connected during your stay as Royal Marshal Hotel offers guests free wifi.The hotel features 24 hour front desk, room service, and a concierge. Plus, Royal Marshal Hotel offers a rooftop pool and a lounge, providing a pleasant respite from your busy day. For guests with a vehicle, street parking is available.If you’re looking for a sushi restaurant, consider a visit to Sachi Restaurant, Shogun Japanese Restaurant, or The Smokery Heliopolis, which are all conveniently located a short distance from Royal Marshal Hotel.Cairo is also known for some great historic sites, including Saqqara (Sakkara) Pyramids, Mohamed Ali Mosque, and Citadel (Al-Qalaa), which are not too far from Royal Marshal Hotel.The staff at Royal Marshal Hotel looks forward to serving you during your upcoming visit."
Salma Hotel,2.5,,,"12 Mohamed Kamel Morsy St. off Al Battel Ahmed Abdel Aziz St. Gamet Al Dwal Alarbia St. Mohandssin, Cairo 11511 Egypt","Salma Hotel is your smart choice with Three stars hotel located in Mohandssin,Giza,Egypt , 54 Air condition rooms Free WiFi all over the hotel including rooms, Free Breakfast, Free 24 room service, Free parking, Restaurant, Cafe, Laundry,LED Screens, Airport shuttle service,Concierge service."
Arabesque Hotel,4.0,,,"11 Ramsis Street, Cairo 11511 Egypt","Arabesque Hotel provide excellent big airy sunny rooms with bathroom inside TV / AC. The hotel itself located in the most magical spot of Cairo Egypt meters away from the museum, River and the main bus Station... Arabesque Hotel pride itself for cleanness, value, safety and staff eager to happily help our guest see you soon in Arabesque Hotel Cairo."
"Holiday Inn Cairo - Citystars, an IHG Hotel",4.5,,,"Ali Rashed Street Heliopolis, Cairo 11757 Egypt","A modern, family-friendly hotel in Cairo's dynamic Citystars Heliopolis In the heart of Citystars business and leisure complex and just 10 minutes from Cairo International Airport, the Holiday Inn® Cairo Citystars hotel is an ideal base for exploring the modern and historic attractions of Egypt's capital. Next to the hotel, Stars Centre Mall is home to over 640 of shops and high-tech amusements including Snow City and Magic Galaxy, Egypt's largest indoor theme park. Downtown Cairo is less than half an hour away. The hotel's family-friendly atmosphere makes everyone feel at home, from the rooftop garden with its adults' and children's swimming pools, to the Star Corner Café in the lobby. Open 24-hours, Windows Restaurant tempts diners with heaped international buffets and live cooking stations, and Indira Restaurant serves some of the best Indian food in Cairo. Business travelers appreciate the fast, free Wi-Fi, business center and 24-hour room service. Need to hold a meeting?"
The Guard Hotel,4.0,"EGP 2,291",,"El Suez Road K 4.5, Cairo 12345 Egypt","RUDE Security Officers.. this hotel has the worst security officials and officers . They Harass you so much when you enter the hotel . They check you and your bags . They make you walk through a metal detector . And then tell that you cannot go in, as this is for hotel people and hen you try to explain that you are staying at the hotel they won’t listen. After arguing and showing door card and wrist band .. they huff and puff .. say some Arabic words.   Then you get to hotel lob and again you get harassed and again walk through metal detectors.  Put your bags through X-ray machine .  This happens everyday and all the time . We have complainers at hotel reception and they apologised and said this will now happen again but it does and it makes you feel so uncomfortable.   The hotel is heavily surrounded by army officers too.   Not a place to take your family   You cannot bring any food or drinks from outiside as it is hotel policy .   This place is horrible and i will it be coming back .  AVOID please…"
Prime Residence New Cairo,5.0,,,"176 Al Sharq Insurance Buildings, Fifth Settlement, Cairo 11511 Egypt","At Prime Residences, we want to anticipate everything you need and require to make your stay an absolute pleasure. Our residences are built for movers and shakers, established in the prime business districts. We want you to be in the heart of the action, close to the pulse of what matters most supported by our discreet, personal services and elegant lifestyle offerings around the Nation. Our properties are designed to make our guests’ stay extra convenient, providing concierge and security services in addition to housekeeping and laundry. Offering apartment types ranging from studios to spectacular 2 bedroom apartments. We offer superb locations, facilities and services; guests choose to stay at Prime for leisure, corporate, and business stays. Prime promise to guests is that they are guaranteed to feel at home. We are a hospitality brand that guarantees a premium stay experience through a combination of high-touch services, mobile technology, and state-of-the-art facilities. Our stylish modern serviced Studios (50 sqm) in New Cairo City are perfect for leisure or business guests looking for excellent value apartments. Only few minutes away from a number of luxurious shopping malls, our guests are in excellent location to enjoy myriad of restaurants, cafés and cinemas. Studios are fully furnished including an open space with a queen bed and soft linens, modern fully equipped kitchenette featuring fridge, stovetop and microwave, and bathroom includes towels and amenities. Prime Residence offers Studios, 1 bedroom and 2 bedrooms apartments for short and long stays. We offer 24/7 front office and concierge services; to take care of any needs you may have during your stay. Housekeeping, laundry and maintenance services are also available ensuring your home is kept in perfect condition so that you are able to enjoy your stay. Wanting to keep in touch? You can use the the free Wi-Fi connection available in your new home. Our residence offers guests car parking and a free gym for residents only"
1920s Boutique Hotel and Restaurants,4.5,"EGP 3,966",,"58 Beirut 2 Smanod Street, Cairo 11511 Egypt","At the historic Villa of Ya'akobian in the heart of Heliopolis, lies a boutique hotel and it is one of the oldest and most authentic places built in Cairo. It was converted into the 1920's Boutique Hotel which is situated in a central and beautiful area of Korba. It incorporates a blend of the finest restaurants such as Carlo's, The Smokery, IL Divino and Ocea to name but a few and this makes it a destination that provides an outstanding and private atmosphere, that can satisfies all tastes. Just the place you need to enjoy a special “retro” taste. The Hotel combines a variety of stylish and luxurious twin & king size rooms plus one king size suite with a mix of traditional and old world charm and in room facilities."
Helnan Landmark Hotel,3.0,"EGP 3,409",,"Plot 86, 90th Street, 5th Settlement, Cairo 10240 Egypt","If you’re looking for a family-friendly small hotel in Cairo, look no further than Helnan Landmark Hotel.Rooms at Helnan Landmark Hotel provide air conditioning and a refrigerator, and guests can stay connected with free wifi.In addition, while staying at Helnan Landmark Hotel guests have access to room service. You can also enjoy a pool and free breakfast.If you’re looking for a seafood restaurant, consider a visit to The Smokery, which is not far from Helnan Landmark Hotel.Looking for something to do in Cairo? Picasso East art gallery (1.0 mi) is a popular attraction that is within walking distance of Helnan Landmark Hotel.The staff at Helnan Landmark Hotel looks forward to serving you during your upcoming visit."
Hotel Velvet 1928,3.5,"EGP 1,169",,"8 Gawad Housny Street, Cairo 11511 Egypt","HOTEL VELVET 1928 IS LOCATED IN THE HEART OF CAIRO DOWNTOWN, FEW MINUTES WALKING FROM THE EGYPTIAN MUSEUM, AND THE RIVER NILE. SURROUNDED BY RESTAURANTS, CAFES AND SHOPS THE BUILDING Majestic 1928 beauty of THE ITALIAN Architect Anton lachec EVERY ROOM IS OCCUPIED WITH DIFFERENT FRENCH CHANDELIERS DATED TO THE YEAR 1910, ALL ROOM ARE OCCUPIED WITH PRIVATE TOILETS, A\C AND PLASMA TV"
