name,ratings,prices,aminities,location,description,City
Nakhil Residence,5.0,,"Family rooms,Refrigerator,Bath / shower,Minibar,Coffee / tea maker,Iron,Clothes rack,Seating area,Housekeeping,Air conditioning,Ironing service,Laundry service,Dry cleaning,Non-smoking hotel,Water park offsite,Tennis court offsite,Table tennis,Darts,Bowling offsite,Car park,Concierge,Baggage storage,Airport transportation,Children Activities (Kid / Family Friendly),Billiards,Golf course,Free High Speed Internet (WiFi),Free parking,","3 Al Nakhel, Giza 12611 Egypt",There is a spilt A/C in the room. It's recommended so it doesn't transmit an infection of Coronavirus. No meals but you use Otlob Application to deliver your food. The team supervised by Mr Taha is very friendly and the location is very nice. ,Giza
Guardian hotel,4.0,,,,"Wonderful trip to Egypt!! Loved the people!! Very good trip enjoyed it very much. Guardian hotel and travel basically babied us pick up and drop off at airport. Planned trip day by day and they took us everywhere and took care of everything!! Never worried about a thing! Guide Joseph and driver Muhammad were too notch , very good i now consider them friends. Hotel was very clean and simple.Thank you Kyle and dave",Giza
Mayorca Hotel,3.0,EGP 934,"Suites,Non-smoking rooms,Bridal suite,Wake-up service / alarm clock,Hair dryer,Bath / shower,Minibar,Telephone,Safe,Room service,Housekeeping,Air conditioning,Ironing service,Laundry service,Dry cleaning,Express check-in / check-out,24-hour front desk,ATM on site,Shops,Gift shop,Currency exchange,Car hire,Special diet menus,Snack bar,Kids' meals,Breakfast in the room,Restaurant,Bar / lounge,Wifi,BBQ facilities,Meeting rooms,Business Centre with Internet Access,Airport transportation,Pets Allowed ( Dog / Pet Friendly ),Free breakfast,Free High Speed Internet (WiFi),Free parking,","19, El-Montaser St., Giza Egypt","Number of rooms: 60. 3 star hotel in the heart of Cairo - Egypt.-Free High speed Wi-Fi. Satellite TV In each room with Spacious choice of International channels. 60 air-conditioned room with power shower in private bathroom, for each room.-Restaurant, bar, coffee are available 24 hours. 24 hour front desk.Cozy & comfortable atmosphere with well trained & friendly Staff.",Giza
Pyramids Homeland,3.5,EGP 777,,"Abouelhoul 14, Giza 12511 Egypt",Amazing team of staff to assist you for everything. Walking distance to pyramids:)   Mr dawood surely knows what’s best for his customers and guide you. Well done and I see you soon next time :)keep up the good work guys,Giza
Pyramids Kefren,5.0,,,"10 Al Batal Zaytoun Street Takseem Abu Taleb, Nazlet Elsamman, Giza 11511 Egypt","Parece dominar la famosa meseta de Guiza, donde hay otras dos pirámides, la de Kefren es en realidad un poco más pequeña que la de su padre Keops, pero esta impresión proviene del hecho de que está construida sobre un pezón rocoso, pero la pirámide de Kefren es hermosa y mucho más pequeña que 3 m de la de su padre, Keops.",Giza
Pyramids Plateau Inn,4.0,,"Smoking rooms available,Kitchenette,Bottled water,Room service,Housekeeping,Air conditioning,Ironing service,Laundry service,Dry cleaning,Private check-in / check-out,Express check-in / check-out,24-hour front desk,ATM on site,Sun terrace,Shops,Shared kitchen,Outdoor furniture,Non-smoking hotel,Gift shop,Currency exchange,Convenience store,Concierge,Baggage storage,BBQ facilities,Salon,Meeting rooms,Business Centre with Internet Access,Car hire,Special diet menus,Breakfast in the room,Restaurant,Wifi,Secured parking,Airport transportation,Children Activities (Kid / Family Friendly),Evening entertainment,Entertainment staff,Coffee shop,Fitness Centre with Gym / Workout Room,Free High Speed Internet (WiFi),Free parking,","2 Abou Al Hool Street Nazlet El-Semman, Giza beside Misr Bank, Giza 20561 Egypt","pyramids plateau inn since 2000 , consists of 8 pyramids view rooms and a lobby and 3 stage open air cafe ( Roof ) with stunning pyamids view closed silent area with pyramids view for meditation and spiritual ritual , 50m away from monumental area .",Giza
Three Pyramids,3.5,,,,そこそこ良いホテルです。 市街地にも近いです。ベルボーイはあんまりかもしれません。 安くて良いと思います。,Giza
Horizon Loaloat El Nile,5.0,,"Children Activities (Kid / Family Friendly),Restaurant,",,"this is first time for me at this hotel the room is very clean there is  2 SWIMMING POOL HEATED SO my kids really enjoyed with it ,  THE STAFF is very friendly ,  BREAKFAST is so tasty  at all we enjoy our staying there",Giza
Heru Pyramids View Hotel,1.5,EGP 840,,"Abu Al Houl Tourist Street Mansourya Rd, Giza 12557 Egypt","Dåligt hotell för lite pengar  +Vackert utsikt över pyramiderna  +Hjälpsam personal +Frukost ingår +Billigt  +Möjlighet att beställa vattenpipa och öl på hotellet -Bilder stämmer inte med verkligheten, hotellet erbjuder enkel frukost varje morgon, inga sådana variationer som på bilder på Booking -Sängkläder var smutsiga, var jättedåliga. Vi checkade in jättesent och fick shock av smutsiga sängkläder i rummet -Hotellet avbokade reservation vid incheckning utan att kolla det upp med oss. Det kändes inte alls säkert, särskilt när man befinner sig i ett främmande land  -Såg några kackerlackor i rummer, enormt stora. Fanns till ocv med myggor där dock vi stängde höll dörren och fönstret stängda. Till slutet av vår vistelse där hade vi sår på huden -Fuktighet på hotellet gör taket blött och dropparna fäller på sängen då och då -Kran i badrummet är trasig, fällde över ofta -Ingen städade rummet dock vi stannade 6 nätter där. Och vi bad att städa rummet 1 gång men ingen kom. Vi hade sopor överallt till slutet och smutsigt golv.  -Stopp i vattenavlopp i duschen, var tvungen att stå med fötterna i vatten medan jag duchsade. Inte säker om någon städade ducshen där -Jag och min sambo ville åka till Pyramiderna med guide, bad hotellet om hjälp. De tog pengarna för excursion med guide, allt ingår. Egentligen körde deras förare oss till någon agency där vi betalade igen för excursion! Guiden pratade knappt engelska! Fick tyvärr inte så mycket om Pyramiderna som vi ville.…",Giza
Hyatt Regency Cairo West,5.0,"EGP 5,932","Smoking rooms available,Suites,Non-smoking rooms,Pool view,Private bathrooms,Iron,Wardrobe / wardrobe,Telephone,Electric kettle,Safe,Room service,Interconnected rooms available,Housekeeping,Air conditioning,Soundproof rooms,Allergy-free room,Ironing service,Laundry service,Dry cleaning,24-hour front desk,24-hour check-in,Doorperson,ATM on site,Shared lounge / TV area,Currency exchange,Concierge,Baggage storage,24-hour security,Massage,Spa,Meeting rooms,Banquet room,Airport transportation,Kids pool,Kids club,Children Activities (Kid / Family Friendly),Indoor play area for children,Wine / champagne,Outdoor dining area,Complimentary Instant Coffee,Breakfast buffet,Breakfast available,Restaurant,Sauna,Babysitting,Kids stay free,Billiards,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Paid private parking on-site,","KM 22 Cairo-Alexandria Desert RD Pyramids Heights Business Park, Giza 8655 Egypt","Perfect hotel, Lovely place, Healthy food. #1 hotel for me  Pool with heated water  Huge room in terms of space Hygiene and very clean Variety on everything food, drink, music  Really from my side, it’s hotel # 1 on Giza region ",Giza
El Samah Hotel,4.0,,,"11 El Mahatta Sq. Giza, Giza Egypt",أقامه هادئه و اسعار رخيصه جدا مقارنة بباقي الفنادق  موظفي و الاستقبال متعاون و خدوم  المنطقه متوفر بها كافه المحلات التجارية و المطاعم و الخدمات الطبيه و العيادات قريبه من محطه مترو الإنفاق و جميع المواصلات,Giza
Pyramids Tower,4.0,,,"21 Zagluol, Giza 12512 Egypt","I live in the MENA region and wanted to take a last minute weekend getaway. Pyramids Tower had availability and they're good for quick stays. The staff were nice, accommodating and attentive. The standard room with city view is bare bones basic, but has everything you need, and is reasonably priced. Though there is smoking allowed in the hotel, I never smelled it in my room. Wifi is fast and reliable. The elevator works well and was always available when I needed it. The complimentary breakfast was a typical Egyptian spread and plentiful. There are wonderful views of the pyramids from the dining area, which is what I was there for; it was nice to see every morning. I had no trouble getting an Uber from the location and it was easy to find for my tour guides. I learned after the fact that there was a complimentary airport shuttle, but again, this was a last minute booking for me. Would recommend for quick stays for travelers that aren't high maintenance.…",Giza
Solaimaneyah Golf Resort & Spa,3.0,,"Room service,Air conditioning,Laundry service,Spa,Golf course,Restaurant,Hot bath,Pool,Free parking,",,"Awesome hotel in a great relaxing American way of haven  Be humble and enjoy the beauty of lake and a lot of great activity (championship tennis court ,swimming pool ,restaurant)) Very cloth to Egypion museum , airport and The Great Pyramids  Have a great time  Thank you for making my trips peaceful  Sam",Giza
Regency Pyramids Hotel,3.0,,,"Building Number 19, in Front of Mena House Hotel, Giza 11511 Egypt","I was looking for a hotel close to the pyramid complex seeing we only had a few days to sightsee The hotel contacted us and picked us up at the airport at midnight  We were checked in quickly  The room was huge and super comfortable  The bathroom was clean and roomy The staff was amazing especially Mohammed He went above and beyond for us. He set up our airport transportation he helped us on getting around Cairo and the sites without getting taken advantage of.  Basically the whole staff was wonderful   We walked back from the pyramids in about 10 minutes   The pool was so great and the views are priceless  So great location  Great staff Very comfortable  Great value  Would recommend to anyone  ———————————————————- Ok so this is not a hotel comment this is a Cairo comment…. If you are American bring a lot of $1 bills and $5 bills any low denomination of currency  Us$ is king here everyone wants it, don’t plan on using your credit card most places…",Giza
Sahara Pyramids Inn,4.0,,,"14 Sphinx Street, Giza 12561 Egypt",I like the place and the owner is very friendly and helpful. The view is amazing . And the roof of the place is so oriental.  The worst thing is the street parking between all these getto who wants to steal you for a car parking,Giza
Kinow Hotel,4.0,,,"382 Haram St. El Haram, Giza Egypt","Отель находится не далеко от станции метро и относительно недалеко от знаменитых Пирамид - минут 15-20 на автобусах и минибасах. Двухместный номер - 100 фунтов. Для переночевать 1-2 ночи - вполне подойдет. Работают кондер, телевизор и холодильничек, горячая вода есть. В стоимость входит весьма скудный завтрак.",Giza
Mercure Cairo Le Sphinx,3.0,,,,"Não vai ser o melhor hotel Mercure, mas pela comodidade de ser próximo as pirâmides vale a pena!  O cafe da manha é simples, tem pouca variedade, o quarto é ok, nada demais!  Tem piscina, e o que mais chama a atenção é realmente a vista para as pirâmides!",Giza
Cataract Pyramids Resort,3.0,,"Smoking rooms available,Suites,Non-smoking rooms,Room service,Air conditioning,Laundry service,Dry cleaning,Meeting rooms,Poolside bar,Breakfast buffet,Breakfast available,Restaurant,Outdoor pool,Concierge,Banquet room,Conference facilities,Airport transportation,Bar / lounge,Sauna,Pool,Internet,","Sakkara Road El-Haraneya, Giza Egypt","Cataract Pyramids Resort has a unique location, beautiful panorama of the great Pyramids, surrounded with farms and green grace peaceful. Superbly located within peaceful, quiet and pollution free farmland. The resort has been built with a low-rise building spreading over almost 11 hectares of the landscaped gardens; keeping with the local architecture and landscape with a promenade boarded by enormous hundred year old palms that connect the two extremes of the complex, and unfolds more than 20 garden acres. The resort, Applying 4 star standard hotel, is located on the road to Sakkara towards the oldest made structure - The step Pyramids of Sakkara. The Great Pyramids of Giza are a 10-minute drive.",Giza
Al Saraya Hotel,3.0,,,,قمت بزيارة الفندق السرايا للمبيت ليلة واحدة فقط و كنت أبحث عن أرخص سعر لأنى لم أكن أنتوي المكوث سوى ليلاً للنوم فقط ، و هذه ملاحظاتى عن الفندق: أولاً: النقاط الجيدة : - - الفندق رخيص جداً ، كلفنى حجز ليلة بنظام سرير و إفطار حوالى 280 جنيهاً ، لذلك هو مناسب لأصحاب خطط المصاريف البسيطة - موقع الفندق جيد جداً فى منطقة حيوية بمنصف أكتوبر تقريباً ، خلف مسجد شهير إسمه الحُصرى ، و محاط بمطاعم مثل كوك دوور و ماكدونالدز و المالكى إلخ . - العاملون بالمكان ودودون و محترمون  ثانياً : النقاط التى لم تعجبنى / لدى عليها ملاحظات :- - حجرتى كانت رقم (35) و المكان عبارة عن شقة مجهزة بأثاث قديم و رديء للغاية لايليق بفندق و لكن بمصيف ربما (توجد صورة) - باب الحجرة به فتحات بين الخشب تسمح للمارين فى الممر بالخارج برؤية من بالداخل ، و هذا جرح للخصوصية ، و يبدوا أن نزيلاً سابقاً قام بسدها بمناديل ورقية (توجد صورة) - الحمام ضيق جداً و غير مريح بالمرة ، الحوض كان مسدود و يسرب مياه على الأرضية بغزارة ، عندما أردت الحصول على دش ساخن إكتشفت أن السخان مغلق ، قاعدة التواليت شبه ملتصقة بالحائط بطريقة شديدة الغباء تجبرك على الجلوس فى وضع مائل - يوجد 2 تكييف ، لم أجرب الخارجى لكن الداخلى كان لا يعمل - أسوأ سرير قمت بتجربته على الإطلاق ، المراتب غير مريحة مطلقاً و البطانية لا ترى الشمس مما تسبب لى فى أزمة بصدرى ليلاً ، أكياس المخدات كانت غير نظيفة و بها رائحة رأس النزيل السابق !!!!! أضطررنا أنا و زوجتى لتغليف المخدات بالفوط الخاصة بنا - لاتوجد أكباس كهرباء بغرفة النوم !! - تليفزيون قديم بمجموعة قنوات ضعيفة - الإفطار ثابت و تشكيلة فقيرة يوجد أماكن كثيرة بميزانية متواضعة و لكن هذا أسوأهم على الإطلاق و لا أنصح به…,Giza
Concord Hotel,3.0,,"Non-smoking rooms,Safe,Room service,Air conditioning,Self-serve laundry,Laundry service,ATM on site,Non-smoking hotel,Newspaper,Breakfast in the room,Restaurant,Bar / lounge,Wifi,Dry cleaning,Express check-in / check-out,24-hour front desk,Concierge,Baggage storage,Shuttle bus service,Free breakfast,Free High Speed Internet (WiFi),","146 Al Tahrir Street Dokki, Giza Egypt","This is the worst hotel one can stay in. They don't have parking, no hot water, no room service, no drinking water, nothing at all.  Their staff is frustrated and rude. They ask 20 EGP per hour for parking.   Don't don't give a damn about your satisfaction level.",Giza
Golden Tulip Narmer Pyramids,3.0,,"Non-smoking rooms,Room service,Self-serve laundry,Laundry service,Dry cleaning,Meeting rooms,Restaurant,Indoor pool,Hot bath,Non-smoking hotel,Concierge,Banquet room,Business Centre with Internet Access,Babysitting,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,","252 Pyramids Road, Giza 00202 Egypt","Finding an ideal hotel in Giza does not have to be difficult. Welcome to Golden Tulip Narmer Pyramids, a nice option for travellers like you.Close to some of Giza's most popular landmarks, such as Pharaonic Village (2.5 mi) and Great Pyramid of Cheops (Khufu) (2.8 mi), Zoser Hotel is a great destination for tourists.In addition, while staying at Zoser Hotel guests have access to room service and a concierge. You can also enjoy a pool and a lounge while staying at Golden Tulip Narmer Pyramids.While in Giza be sure to experience local shawarma favourites at Felfela or Semsema.During your visit, be sure to check out Egypt Travel Gate Day Tours (0.6 mi), which is a popular attraction within walking distance of the hotel.Golden Tulip Narmer Pyramids looks forward to welcoming you on your visit to Giza.",Giza
Pyramid Giza City Inn,,EGP 320,,"8 Morseika Nazlet El seesy, Giza 12556 Egypt",,Giza
Pyramids Height,2.5,,,"9 Haret Eizis, Abo El Hole St., Nazlet El Smana, Giza 12511 Egypt",Good location in Giza - right next to the pyramids and the sphinx.  Rooftop view is very good.  Breakfast is very tasty! Staff are super friendly and helpful.  Room standard is commensurate with the price paid.,Giza
Nile King Hotel,1.5,,"Room service,Air conditioning,Restaurant,Bar / lounge,Wifi,","1 Madinat Al Dahab Al Bahr Al Azam St, Giza Egypt","Downtown in the heart of Cairo, Egypt. Located near the train station,and the residential and diplomatic sector of Cairo on Giza, Mohandesseen. The Hotel Pharaoh Egypt is only 17 km from Cairo International Airport, 4km to railway station, 10km to exhibition grounds, 12 km to the famous pyramids at Giza, and 3km to theEgyptian Museum. Whether you come for shopping, sightseeing, or entertainment, the area surrounding the hotel offers it all.",Giza
Trio Caroline Hotel,2.0,,"Room service,Laundry service,Children Activities (Kid / Family Friendly),Restaurant,","38 Syria Street Mohandessen Front of Platinum Mall, Giza 11511 Egypt","Ended up here at the end of an organised tour so had little expectation. But was worse than I thought. No hot water, bad breakfast. Helpful staff and ok wifi. Rooms are super loud if you are on lower floors so bring ear buds. Cleanish rooms and comfy beds. Can leave bags for the day if you have a busy day planned between hotels/flights.",Giza
Gravity Pyramids Inn,1.0,"EGP 1,570",,"9 Abu EL Hol St. Nazleet EL Seman Giza 2 Third and Fourth Floor, Giza 12577 Egypt","Avoid this place. Rooms were dirty. Bathroom without paper and smell bad. Air conditioning leaking. The beds broken. Linens with yellow spots. We took two rooms, and both were in bad conditions. That means a complete lack of care.   We arrive here at 2 am and the very convincent owner sold us packages for the pyramids to start at 8:30 am and wanted to keep talking until 3 am.   After we noted the room bad status suddenly all staff just disappeared and as the outside seemed very unsafe we just tried to sleep.   Wake up early and toke the prepaid tours hoping something better but the guide in Spanish was very basic.  We came back to this place at 4 pm and just leave. We didn’t ever receive an apologize from the owner and even if we wanted a refund we didn’t got it.   It’s cheap but even if the view of pyramids and sphinx is amazing, the place don’t worth the money. Even if they pay us to stay I don’t recommend to visit this place.…",Giza
Atlas Zamalek Hotel,2.5,,"Laundry service,Children Activities (Kid / Family Friendly),Hot bath,","20 Gameat el-Dowal al-Arabiya Street, Giza Egypt",The hotel is very centralised which was good for me and my friends because we were able to go to different areas very quickly. The staff are really nice and are always willing to assist. We booked 2 of the new rooms which were really nice and we had no problems in our stay ,Giza
Pyramids Gardens Hotel,,EGP 898,"Suites,Non-smoking rooms,Bridal suite,Landmark view,Hair dryer,Wake-up service / alarm clock,Tile / marble floor,Private bathrooms,Bath / shower,Flatscreen TV,Minibar,Clothes rack,Wardrobe / wardrobe,Room service,Air conditioning,Blackout curtains,Ironing service,Laundry service,Express check-in / check-out,24-hour front desk,Non-smoking hotel,Gift shop,Currency exchange,Convenience store,Concierge,Complimentary welcome drink,Breakfast available,24-hour check-in,24-hour security,Rooftop terrace,Business Centre with Internet Access,Airport transportation,Rooftop bar,Wifi,Free parking,","Street 9, 69 H., Giza 12522 Egypt","Pyramids Gardens Hotel is located in the heart of the 'Pyramids Gardens' area, in front of the Giza pyramids & it's about 8 minutes distance to there. We are a city hotel in front of the Giza pyramids so we derive from it the culture & civilization & offer you tours to anywhere in Egypt under the name of Hello iam Egypt tours with the best prices especially if you booked a room with us. Pyramids Gardens Hotel is a new hotel established in Jan 2022 that offers new & modern furniture with comfortable beds, A/C in all rooms, LED TVs, a minibar, a private bathroom for each room with a shower & all rooms in off-white decoration for Psychological comfort. The Pyramids view Roof of the hotel makes you feel you are inside the pyramids! while you take your coffee or any drink you want but all drinks are Non-alcoholic. The location is surrounded by all facilities & services. The hotel features a 24-hour front desk, tours to anywhere in Egypt, free WIFI inside all rooms, room service, a rooftop with entertainment, laundry, and an ironing service. Also, we offer a continental or a la carte breakfast. Pyramids Gardens Hotel Terms & Conditions: Check-in from 12:00 P.M to 3:00 A.M Check out before 12:00 p.m noon Taxes included 24 Hours Reception. Egyptian or Arab nationalities couples must bring a marriage contract upon arrival according to Egyptian law.",Giza
Pyramids Lights Hotel,,EGP 531,,"5 Street Mansorya, Giza 15211 Egypt",,Giza
Pyramids Gate Inn,1.5,,"Room service,Airport transportation,Free breakfast,Wifi,Free High Speed Internet (WiFi),Free parking,","11 Gamal Abd El Nasir Nazlet Al Samman, Giza 12557 Egypt","Set in Cairo, within 600 metres of Great Sphinx and 1.5 km of Giza Pyramids, Pyramids gate inn features accommodation with a terrace and free WiFi throughout the property as well as free private parking for guests who drive. The property is situated 14 km from Cairo Tower, 14 km from Tahrir Square and 14 km from Mosque of Ibn Tulun. The accommodation offers a 24-hour front desk, room service and c",Giza
New Pyramids Eyes,2.0,"EGP 3,038",,"Next To Kia Moters El Asima Kafr Nassar Al Haram, Giza Egypt","I couldn’t fault this place - SAYED the manager was superb. The room we had was great, views exceptional, food was great and most importantly they made us feel special.  The tour guide provided to us was outstanding too.   You guys have the greatest team !!  Thank you for your hospitality!",Giza
Delta Pyramids Hotel,2.0,,"Refrigerator,Room service,Private balcony,Air conditioning,Laundry service,Dry cleaning,Airport transportation,Restaurant,Rooftop pool,Pool,Paid wifi,Wifi,","King Faisal St, Kafr Nassar, Giza Egypt","Looking for a place to stay in Cairo? Then look no further than Delta Pyramids Hotel, a luxury hotel that brings the best of Cairo to your doorstep.Guest rooms offer a refrigerator and air conditioning, and Delta Pyramids Hotel makes getting online easy as wifi is available.You can also take advantage of some of the amenities offered by the hotel, including room service. In addition, guests can enjoy a rooftop pool and an on-site restaurant during their visit.Close to Pyramid of Unas (2.0 mi), a popular Cairo landmark, Delta Pyramids is a great destination for tourists.If you are looking for a good Italian restaurant, you may want to check out Mermaid Restaurant while staying at Delta Pyramids Hotel.Cairo is also home to Bab Zuweila, a popular castle that is not too far from Delta Pyramids.We’re sure you’ll enjoy your stay at Delta Pyramids Hotel as you experience everything Cairo has to offer.",Giza
Asma Pyramids View,,EGP 419,,"Amira Fadia, Giza Egypt","Asma Guest house is the the place where you will be surrounded by the real Egyptian culture and historical atmosphere from your room window. Hospitality is our priority, since we believe that the customer comes first. Our location is 2min walk to the min entrance of the great pyramids and sphinx, 10min from the grand Egyptian museum, 20min from old Cairo with her fabulous monuments. Also, our apartment is fully furnished with new beds, air conditioners, new furniture. Many restaurants is 5min walk from the location with any food and beverages access and delivery.",Giza
Royal Residence City Center,1.0,"EGP 1,581",,"6 Moustafa Al Shrei Dokki, Giza 12511 Egypt","They don’t provide toiletries, hand wash or shower gel. Housekeeping staff don’t clean well and on top of that they ask for money. Power cuts frequently  Ants in the rooms and outside in the hallway  Reception staff are rude unprofessional and don’t speak English. You have to chase them to get things done.",Giza
9 Pyramids Inn,,EGP 655,,"Ahmed Haridy St. Off Zaghloul Street, Giza 12557 Egypt",,Giza
Maged Fayed Pyramids View,,EGP 369,,"38 Gamal Abd El Naser Street Nazlet El Saman, Giza 12557 Egypt",,Giza
Pyramids Plaza Hotel,2.0,,"Laundry service,Children Activities (Kid / Family Friendly),Hot bath,","17 King Faisal Street Pyramids Area, Giza Egypt","Finding an ideal budget friendly hotel in Giza does not have to be difficult. Welcome to Pyramids Plaza Hotel, a nice option for travellers like you.Rooms at Pyramids Plaza Hotel offer air conditioning.Guests of Pyramids Plaza Hotel are also welcome to enjoy a rooftop pool and an on-site restaurant.If you are looking for some good spots to eat nearby, you may want to check out 139 Lounge Bar & Terrace (0.4 mi), Felfela (0.4 mi), or Restaurant El Dar Darak (1.1 mi), all of which are within walking distance of Pyramids Plaza Hotel.If you’re looking for something to do, Pyramids of Giza (0.8 mi), Great Pyramid of Cheops (Khufu) (0.8 mi), and Great Sphinx (1.1 mi) are a nice way to spend some time, and they are all within walking distance of Pyramids Plaza Hotel.Pyramids Plaza Hotel looks forward to welcoming you on your visit to Giza.",Giza
Pyramid Stars Inn,1.0,EGP 681,,"21 St Elmaleka Farida Elmansorya, Giza 12557 Egypt","Exigieron que contratara el shuttle del aeropuerto al hotel con ellos pues yo llegaba a las 2 am. Nadie me estaba esperando en el aeropuerto, les hablé y me colgaban. Cancelaron la reservación a las 2 horas de que debían haber pasado por mi y tuvieron el cinismo de poner que cancelaron porque yo no llegué. Entre buscar hotel y descansar, no solo nos pusieron en riesgo sino que perdimos el día. POR FAVOR no se queden aquí.",Giza
Blue Eyes Hotel,,EGP 729,,"El Tahrir 148, Giza 12616 Egypt",,Giza
Siag Pyramids Hotel,1.5,,"Suites,Refrigerator,Minibar,Room service,Air conditioning,Laundry service,Restaurant,Dry cleaning,Concierge,Spa,Business Centre with Internet Access,Babysitting,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,",,Hotel is under total renovation and will be reopened in 2014,Giza
Hyatt Regency Cairo West,5.0,"EGP 5,932","Smoking rooms available,Suites,Non-smoking rooms,Pool view,Private bathrooms,Iron,Wardrobe / wardrobe,Telephone,Electric kettle,Safe,Room service,Interconnected rooms available,Housekeeping,Air conditioning,Soundproof rooms,Allergy-free room,Ironing service,Laundry service,Dry cleaning,24-hour front desk,24-hour check-in,Doorperson,ATM on site,Shared lounge / TV area,Currency exchange,Concierge,Baggage storage,24-hour security,Massage,Spa,Meeting rooms,Banquet room,Airport transportation,Kids pool,Kids club,Children Activities (Kid / Family Friendly),Indoor play area for children,Wine / champagne,Outdoor dining area,Complimentary Instant Coffee,Breakfast buffet,Breakfast available,Restaurant,Sauna,Babysitting,Kids stay free,Billiards,Bar / lounge,Fitness Centre with Gym / Workout Room,Pool,Free High Speed Internet (WiFi),Paid private parking on-site,","KM 22 Cairo-Alexandria Desert RD Pyramids Heights Business Park, Giza 8655 Egypt","Perfect hotel, Lovely place, Healthy food. #1 hotel for me  Pool with heated water  Huge room in terms of space Hygiene and very clean Variety on everything food, drink, music  Really from my side, it’s hotel # 1 on Giza region ",Giza
Pramids Tower,,"EGP 1,018","Suites,Room service,Restaurant,Shuttle bus service,Airport transportation,Children Activities (Kid / Family Friendly),Bar / lounge,Free breakfast,Wifi,Free High Speed Internet (WiFi),Free parking,","21 Zaghloul Street, Giza 12512 Egypt",Distinctive view of the pyramids in full,Giza
Pyramids View Room,,"EGP 2,162",,"Hadayek Al Ahram, Giza 12345 Egypt",,Giza
Pyramids View Studios,,"EGP 1,994",,"36 Abou Al Hool Al Seiahi, Giza 12557 Egypt",,Giza
Minerva Grand Boutique,,EGP 790,,"39 Talaat Harb Street Wannan Passage Town Team Building, Right Hand Side Elevator, 6th Floor, Giza 11574 Egypt",,Giza
AlAshrafia Smart Residence,,,,"19 Thran Street, Giza 16661 Egypt",,Giza
Happy Days Guest House,,EGP 886,,"1st Elsalam Abo Elhol Elharam 1, Giza 12512 Egypt",,Giza
Dokki Tower,,"EGP 2,549",,"61 Al Dokki Street, Giza Egypt",,Giza
Excellent furnished Duplex,,"EGP 3,444",,"Gameat Al Dewal Al Arabeya Bijawar Kafih Aleamaduh Aldawr Altaniy,, Giza 12655 Egypt",,Giza
Farida Pyramids View,,,,"58 Gamal Abd El Nasir St, Giza 12557 Egypt",,Giza
Pyramids Oasis Hotel,,"EGP 1,427",,"9 Al Mansouriah Street, Giza 12511 Egypt",,Giza
Sun Pyramids View Inn,,"EGP 2,669",,"Al Amira Fadia, Nazlet El-Semman Al Haram, Giza 12555 Egypt",welcome to Sun pyramids view Hotel Our hotel is special place to Relax and enjoy with The magnificent and magical view of The Pyramids Of Giza. After Relaxing in our comfortable Jacuzzi with the view. You can easy to reach The Pyramids with in 5 min walk from our Hotel. Don't forget to ask about our excursions and private Tours. That we make them special for you .,Giza
King Pyramids Hotel,,,,,,Giza
3 Pyramids View Inn II,,,,"1 El Helw Canal Street, Giza 12557 Egypt",,Giza
Furnished Apartments in Dokki,,,,"12 Saleh Slim, Giza 11512 Egypt",,Giza
Aparthotel in Faisal,,"EGP 1,102",,,,Giza
Gulf House,,,,,,Giza
Star Pyramids View,,,,,,Giza
Guesthouse Cairo,,,,"7 Amon Street, Nazlet El Saman - Harm, Giza Egypt",,Giza
The Farm - Hotel & Horse Riding,,EGP 336,,,,Giza
The Great Pyramid View,,,,"Sharie Al'amirat Firial Nazlat Alsamman Alharam Jizat 10, Giza 12345 Egypt",,Giza
Al Mohandesin Apartment,,,,"Almuhandisin Mutafarie Min Sharie Lubnan Bijanib Kafih Bilikunih 6 Sharie Albtl Mudahat Eabdalhmid - Almuhandisin, Giza 12655 Egypt",,Giza
Nile Horizon Apt & Suites,,,,"3 Ibn Katheer Street, Giza 11111 Egypt",,Giza
9 Pyramids Inn,,,,"Al Haram, Giza Egypt",,Giza
Daas Holiday Suites,,,,,,Giza
Lotus Guest House,,,,"Infront of the Pyramids, Giza 11231 Egypt",,Giza
3 Pyramids View Guest House Apartments,,,,"Nazlet Al Seman Al Kebli -Haret Mubarak -Midan Sedie Hmd al Seman 3 Home Number, Giza 12556 Egypt",,Giza
El Dokki Hotel For Armed Forces,,,"Family rooms,Complimentary toiletries,Billiards,","11 El Batal Ahmed Abdel Aziz St. Dokki, Giza Egypt",,Giza
Pyramids Bedouin Home,,,,"8 Elrabea Street, Giza 00001 Egypt",,Giza
H10 Pyramids View,,,"Air conditioning,Currency exchange,Laundry service,Concierge,Baggage storage,Airport transportation,Pets Allowed ( Dog / Pet Friendly ),Children Activities (Kid / Family Friendly),Restaurant,Free High Speed Internet (WiFi),","2 Mina Street, Giza 12556 Egypt",,Giza
Nile Island View,,,,,,Giza
